Country_Code,Cuisines,Rating,Rating_text,Votes
1,"North Indian, Chinese",0,Not rated,0
1,"Bakery, Desserts",0,Not rated,0
1,"North Indian, Chinese",0,Not rated,0
1,North Indian,0,Not rated,1
1,"North Indian, Chinese",0,Not rated,2
1,"Awadhi, North Indian",0,Not rated,2
1,"North Indian, Fast Food, Chinese",0,Not rated,1
1,Lucknowi,0,Not rated,0
1,"Tibetan, Street Food",0,Not rated,1
1,"Mexican, Italian",0,Not rated,0
1,"Chinese, North Indian",0,Not rated,3
1,"Cafe, Mexican",0,Not rated,2
1,"North Indian, Chinese",0,Not rated,0
1,"Italian, Pizza, Bakery",2.3,Poor,230
1,North Indian,3.2,Average,65
1,North Indian,2.9,Average,11
1,"North Indian, Chinese",0,Not rated,2
1,North Indian,0,Not rated,2
1,North Indian,0,Not rated,0
1,"North Indian, Mughlai",2.9,Average,6
1,"North Indian, Mughlai, Chinese, Raw Meats",2.9,Average,25
1,"North Indian, Chinese, South Indian, Mithai",3.1,Average,39
1,"North Indian, Chinese, South Indian, Mithai",3.2,Average,193
1,"North Indian, Mughlai, Chinese",2.6,Average,9
1,"Continental, Fast Food, Asian, Italian",3.8,Good,200
1,Chinese,3.5,Good,123
1,"Bakery, Desserts",0,Not rated,0
1,"North Indian, Chinese",0,Not rated,1
1,North Indian,0,Not rated,2
1,Chinese,0,Not rated,0
1,Bakery,0,Not rated,2
1,Mithai,0,Not rated,0
1,Cafe,0,Not rated,0
1,North Indian,0,Not rated,0
1,North Indian,0,Not rated,3
1,"North Indian, Mughlai, Chinese",0,Not rated,0
1,Bakery,2.1,Poor,56
1,"North Indian, Chinese",2.3,Poor,23
1,Chinese,2.9,Average,4
1,Chinese,0,Not rated,0
1,Chinese,2.9,Average,4
1,"North Indian, Chinese, Mughlai",3.1,Average,144
1,"Bakery, Desserts",2.5,Average,7
1,North Indian,0,Not rated,0
1,South Indian,0,Not rated,0
1,"Fast Food, North Indian",0,Not rated,0
1,Cafe,3,Average,7
1,Cafe,2.9,Average,5
1,"Continental, American",3.3,Average,15
1,"Chinese, North Indian",3.1,Average,29
1,"North Indian, Chinese",2.7,Average,15
1,North Indian,0,Not rated,0
1,"Mithai, Street Food",0,Not rated,0
1,"North Indian, Chinese",0,Not rated,0
1,"North Indian, Chinese",0,Not rated,2
1,Fast Food,0,Not rated,1
1,North Indian,0,Not rated,2
1,North Indian,0,Not rated,0
1,North Indian,0,Not rated,0
1,"North Indian, Chinese, Fast Food",2.7,Average,8
1,"North Indian, Chinese",2.7,Average,15
1,"North Indian, South Indian, Chinese",2.9,Average,12
1,Fast Food,3.1,Average,10
1,"North Indian, Mughlai, Chinese",0,Not rated,1
1,"Bakery, Desserts, Fast Food",0,Not rated,2
1,"Chinese, North Indian",0,Not rated,0
1,South Indian,3.1,Average,7
1,"Chinese, North Indian, Fast Food",0,Not rated,2
1,North Indian,0,Not rated,0
1,"North Indian, Chinese",0,Not rated,0
1,"Bakery, Desserts",3.4,Average,30
1,North Indian,3.1,Average,6
1,Cafe,0,Not rated,0
1,"North Indian, South Indian, Chinese",0,Not rated,0
1,Chinese,0,Not rated,3
1,Bakery,3.2,Average,19
1,"North Indian, Chinese, Continental",3.2,Average,325
1,"North Indian, Chinese",3,Average,4
1,Bakery,2.7,Average,11
1,Cafe,3,Average,26
1,Cafe,3,Average,14
1,"North Indian, South Indian, Fast Food",3.2,Average,16
1,"Bakery, Desserts",3.2,Average,17
1,Cafe,3.1,Average,10
1,Chinese,2.9,Average,5
1,"Biryani, Mughlai",2.7,Average,9
1,"North Indian, Mughlai, Chinese",3.1,Average,56
1,"Continental, Italian",3.2,Average,33
1,"Pizza, Fast Food",2.6,Average,118
1,Bakery,2.8,Average,12
1,"North Indian, South Indian, Chinese, Fast Food",3.2,Average,15
1,"Bakery, Desserts, Fast Food",2.5,Average,38
1,"Fast Food, Beverages",3.4,Average,16
1,Bakery,3.1,Average,7
1,Healthy Food,3.2,Average,11
1,Chinese,2.9,Average,4
1,"South Indian, North Indian, Chinese",3.3,Average,15
1,"North Indian, Chinese",2.9,Average,6
1,Chinese,2.8,Average,14
1,"North Indian, Chinese, South Indian, Mithai",2.7,Average,17
1,North Indian,3,Average,5
1,North Indian,3.1,Average,9
1,Chinese,3.3,Average,50
1,"North Indian, Chinese, Cafe",3.1,Average,13
1,"North Indian, Chinese, Fast Food",3,Average,5
1,"Italian, Pizza",3.1,Average,147
1,"North Indian, Chinese",3.2,Average,10
1,"Raw Meats, Fast Food",3.1,Average,17
1,"North Indian, Street Food",2.9,Average,56
1,South Indian,2.8,Average,5
1,"Fast Food, North Indian, Chinese",3.4,Average,155
1,"American, Fast Food, Salad, Healthy Food",2.5,Average,28
1,"North Indian, Chinese, Continental",2.8,Average,13
1,Cafe,2.9,Average,9
1,"Fast Food, North Indian",3,Average,9
1,"Chinese, North Indian",3.4,Average,30
1,"Fast Food, Beverages",3.5,Good,33
1,"Cafe, Tea",3.5,Good,182
1,Fast Food,3.8,Good,401
1,Fast Food,3.5,Good,215
1,"Chinese, Thai",3.6,Good,114
1,"Street Food, Mithai",0,Not rated,3
1,Biryani,0,Not rated,0
1,Chinese,0,Not rated,2
1,Cafe,0,Not rated,0
1,Fast Food,0,Not rated,1
1,Chinese,0,Not rated,0
1,Chinese,0,Not rated,0
1,Chinese,0,Not rated,0
1,"Bakery, Fast Food",0,Not rated,0
1,"North Indian, Chinese",0,Not rated,1
1,"Chinese, North Indian",0,Not rated,0
1,"Raw Meats, North Indian, Fast Food",0,Not rated,1
1,Cafe,0,Not rated,0
1,"North Indian, Chinese, South Indian",0,Not rated,0
1,"North Indian, Mughlai, Chinese",0,Not rated,2
1,Bakery,0,Not rated,1
1,Chinese,0,Not rated,1
1,Chinese,0,Not rated,1
1,Chinese,0,Not rated,0
1,"North Indian, Chinese",0,Not rated,2
1,"North Indian, Chinese",0,Not rated,2
1,Mughlai,0,Not rated,2
1,North Indian,0,Not rated,0
1,North Indian,0,Not rated,0
1,South Indian,0,Not rated,2
1,North Indian,0,Not rated,0
1,North Indian,0,Not rated,0
1,"North Indian, Chinese, Mughlai, Fast Food",2.4,Poor,49
1,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai",2.4,Poor,77
1,"American, Fast Food, Salad, Healthy Food",2.4,Poor,88
1,"North Indian, Mughlai, Chinese",2.6,Average,4
1,"North Indian, Chinese, South Indian",2.6,Average,11
1,"Fast Food, Beverages",0,Not rated,0
1,Biryani,0,Not rated,1
1,Fast Food,0,Not rated,0
1,North Indian,0,Not rated,0
1,North Indian,0,Not rated,0
1,North Indian,0,Not rated,0
1,"North Indian, Biryani",0,Not rated,2
1,"North Indian, South Indian, Chinese",0,Not rated,0
1,"Fast Food, North Indian",0,Not rated,0
1,"North Indian, Chinese, Italian, Thai",0,Not rated,0
1,"South Indian, Chinese",2.8,Average,8
1,North Indian,3.2,Average,11
1,"North Indian, Mughlai, Chinese",0,Not rated,2
1,North Indian,0,Not rated,0
1,"North Indian, Chinese",0,Not rated,0
1,Bakery,0,Not rated,2
1,"North Indian, Fast Food",2.7,Average,9
1,"North Indian, Mughlai",3.3,Average,114
1,Bakery,0,Not rated,0
1,"North Indian, Chinese",3.1,Average,10
1,North Indian,2.9,Average,6
1,"Chinese, North Indian",0,Not rated,0
1,North Indian,0,Not rated,0
1,North Indian,0,Not rated,0
1,Bakery,0,Not rated,2
1,North Indian,0,Not rated,0
1,"Mithai, North Indian, Chinese",2.9,Average,4
1,"North Indian, Chinese",3.4,Average,20
1,"Fast Food, Italian, Desserts, Beverages",3.3,Average,12
1,Desserts,3.1,Average,10
1,"North Indian, Chinese",3,Average,10
1,North Indian,3,Average,5
1,"North Indian, South Indian, Chinese, Mithai",2.7,Average,34
1,"North Indian, Chinese",2.9,Average,8
1,"North Indian, Chinese, South Indian",3,Average,5
1,Beverages,2.9,Average,4
1,"North Indian, Chinese",2.9,Average,4
1,North Indian,3.4,Average,21
1,"North Indian, Mughlai, Chinese",3.2,Average,12
1,"North Indian, Chinese, South Indian, Mithai",2.9,Average,12
1,"Street Food, North Indian",3.1,Average,8
1,"Kashmiri, Chinese",3.1,Average,6
1,"North Indian, Mughlai, Chinese",3,Average,4
1,Bakery,2.7,Average,4
1,"Fast Food, North Indian",3.1,Average,8
1,"Chinese, Fast Food",2.9,Average,10
1,"North Indian, Mughlai",3.1,Average,11
1,"Cafe, Continental, Italian",3.7,Good,51
1,"North Indian, Mughlai, Chinese",3.5,Good,42
1,"North Indian, Mughlai, Chinese",3.5,Good,31
1,"North Indian, South Indian, Chinese",0,Not rated,1
1,"Bakery, North Indian",0,Not rated,0
1,"Bakery, Desserts",0,Not rated,0
1,"Italian, Continental, American",0,Not rated,0
1,"Bakery, Fast Food",0,Not rated,1
1,Bakery,0,Not rated,2
1,"Chinese, North Indian",0,Not rated,0
1,"Mithai, Fast Food",0,Not rated,0
1,Fast Food,0,Not rated,0
1,"North Indian, Mughlai, Chinese",0,Not rated,1
1,"Bakery, Fast Food",0,Not rated,0
1,"Pizza, Fast Food",0,Not rated,2
1,"Cafe, Desserts",0,Not rated,3
1,Chinese,0,Not rated,0
1,"Raw Meats, North Indian, Fast Food",0,Not rated,0
1,Chinese,0,Not rated,0
1,"Raw Meats, North Indian, Fast Food",0,Not rated,2
1,"Mughlai, North Indian, Chinese",0,Not rated,2
1,"Lucknowi, Mughlai, North Indian",0,Not rated,0
1,North Indian,0,Not rated,0
1,Desserts,0,Not rated,1
1,North Indian,0,Not rated,0
1,"Mughlai, North Indian",0,Not rated,1
1,"North Indian, Chinese, Fast Food",0,Not rated,2
1,"Raw Meats, Fast Food",0,Not rated,3
1,Biryani,0,Not rated,0
1,Street Food,0,Not rated,0
1,"North Indian, Chinese",0,Not rated,0
1,"North Indian, South Indian, Street Food",0,Not rated,1
1,North Indian,0,Not rated,0
1,"Fast Food, North Indian, South Indian",0,Not rated,1
1,North Indian,0,Not rated,3
1,Fast Food,0,Not rated,1
1,Fast Food,0,Not rated,3
1,"North Indian, Chinese, Kashmiri",0,Not rated,3
1,"Mithai, North Indian",2.4,Poor,11
1,"North Indian, Mughlai, Chinese",2.1,Poor,22
1,Bakery,3.2,Average,9
1,Ice Cream,0,Not rated,1
1,North Indian,3.2,Average,15
1,"North Indian, Mughlai",3.2,Average,20
1,Chinese,2.9,Average,4
1,"Mithai, Beverages",3.4,Average,23
1,"Chinese, Fast Food",3.1,Average,10
1,"North Indian, Mughlai",3.1,Average,140
1,"Chinese, Fast Food",3,Average,7
1,"North Indian, Mughlai, Chinese",3.1,Average,45
1,"Bakery, Desserts",3.1,Average,9
1,"North Indian, Mughlai",3,Average,5
1,"North Indian, Mughlai, Chinese",3.6,Good,210
1,"Bakery, Fast Food",3.6,Good,34
1,Ice Cream,0,Not rated,0
1,Bakery,0,Not rated,2
1,"Burger, Fast Food",0,Not rated,0
1,"Mithai, Bakery",0,Not rated,0
1,Street Food,0,Not rated,0
1,Bakery,0,Not rated,1
1,South Indian,2.4,Poor,54
1,"Bakery, Desserts",3.1,Average,8
1,"Fast Food, North Indian, Chinese",0,Not rated,1
1,Ice Cream,3,Average,7
1,"North Indian, Mughlai",3.2,Average,36
1,Fast Food,3,Average,8
1,"Italian, Pizza, Fast Food",3.4,Average,144
1,North Indian,2.6,Average,32
1,"American, Fast Food, Salad, Healthy Food",3.4,Average,93
1,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",3.6,Good,301
1,"North Indian, Chinese, Mediterranean, Asian, Continental",3.9,Good,1088
1,Chinese,0,Not rated,0
1,North Indian,0,Not rated,1
1,Ice Cream,0,Not rated,1
1,"North Indian, Mughlai",0,Not rated,3
1,"North Indian, South Indian, Bakery, Beverages",0,Not rated,2
1,Chinese,0,Not rated,3
1,"European, North Indian, Chinese",2.2,Poor,116
1,"Pizza, Fast Food",2.2,Poor,134
1,"North Indian, Chinese",3.2,Average,35
1,Cafe,2.5,Average,23
1,"Juices, Beverages, Fast Food",3,Average,10
1,"North Indian, Chinese",3.1,Average,129
1,"North Indian, Mughlai, Chinese",2.5,Average,28
1,"Chinese, Asian",2.5,Average,79
1,"North Indian, Mughlai",3.1,Average,147
1,"Italian, Pizza, Fast Food",3.3,Average,113
1,"North Indian, Mughlai, Chinese",2.6,Average,75
1,"North Indian, Mughlai",3,Average,120
1,"Mughlai, North Indian",2.6,Average,76
1,"North Indian, Chinese",2.7,Average,15
1,"Biryani, Mughlai",3.2,Average,160
1,"Bakery, Desserts, Fast Food, North Indian",3.5,Good,105
1,Ice Cream,0,Not rated,3
1,"Fast Food, Pizza",0,Not rated,1
1,"Pizza, Fast Food",2.4,Poor,98
1,"South Indian, North Indian, Chinese",2.3,Poor,155
1,"American, Fast Food, Salad, Healthy Food",2.3,Poor,24
1,Cafe,3.3,Average,57
1,"North Indian, Street Food, South Indian, Fast Food, Chinese",3,Average,38
1,Cafe,2.7,Average,18
1,Cafe,2.7,Average,34
1,"Cafe, Tea",3.4,Average,67
1,"North Indian, Rajasthani",2.8,Average,102
1,"Ice Cream, Beverages, Fast Food",3,Average,8
1,"Pizza, Fast Food",3.2,Average,60
1,"Desserts, Ice Cream",3.1,Average,32
1,"North Indian, Mughlai",3.2,Average,106
1,"Fast Food, Burger",3.4,Average,70
1,"North Indian, Mughlai",3.3,Average,793
1,Italian,3.1,Average,372
1,Cafe,2.6,Average,55
1,Ice Cream,3.4,Average,11
1,Chinese,2.6,Average,334
1,Ice Cream,3.5,Good,41
1,"Burger, Fast Food",3.5,Good,211
1,Cafe,3.5,Good,110
1,"Chinese, Thai",3.6,Good,507
1,Fast Food,3.5,Good,37
1,Chinese,3.7,Good,517
1,"Mughlai, North Indian",3.6,Good,179
1,"Italian, Pizza, Fast Food",3.7,Good,189
1,"South Indian, North Indian, Chinese",3.5,Good,139
1,"American, Tex-Mex",3.5,Good,1147
1,"North Indian, Rajasthani",3.5,Good,249
1,Fast Food,0,Not rated,0
1,"Italian, Chinese",0,Not rated,0
1,Desserts,0,Not rated,1
1,"Desserts, Ice Cream",0,Not rated,1
1,Cafe,0,Not rated,1
1,"Continental, Lebanese, Mexican",0,Not rated,0
1,"Chinese, North Indian, South Indian, Fast Food",2,Poor,161
1,"North Indian, Continental, Chinese",2,Poor,230
1,"North Indian, Mughlai",2,Poor,108
1,"North Indian, Chinese",4,Very Good,395
1,"North Indian, Chinese",2.6,Average,34
1,Fast Food,0,Not rated,1
1,Fast Food,0,Not rated,3
1,"North Indian, Chinese",0,Not rated,0
1,"Raw Meats, Fast Food",0,Not rated,1
1,"North Indian, Middle Eastern, Pizza",4.2,Very Good,843
1,"American, Chinese, North Indian, Italian",3.5,Good,42
1,"South Indian, Fast Food",3.4,Average,111
1,Chinese,3.5,Good,65
1,"North Indian, Chinese",3.5,Good,32
1,"North Indian, Chinese, Continental",3.5,Good,150
1,"Continental, Cafe, Italian, Pizza, North Indian, Chinese, Bakery, Mughlai",3.4,Average,16
1,Fast Food,3.3,Average,49
1,Fast Food,3.4,Average,60
1,"Biryani, Mughlai",3.6,Good,99
1,"North Indian, Continental, Chinese, South Indian",3.7,Good,43
1,"North Indian, Mughlai, Chinese",3.4,Average,45
1,"Chinese, North Indian, Mughlai",3.6,Good,69
1,"North Indian, Chinese",3.3,Average,162
1,"North Indian, South Indian, Fast Food",3.3,Average,74
1,"North Indian, Chinese, Finger Food",3.6,Good,107
1,"North Indian, Fast Food",3.6,Good,75
1,"North Indian, Chinese, Continental, Italian",3.5,Good,151
1,"North Indian, Chinese",3.4,Average,61
1,"North Indian, South Indian, Chinese",3.1,Average,64
1,"North Indian, Chinese",3.5,Good,45
1,Bakery,3.8,Good,173
1,"Pizza, Italian",3.8,Good,513
1,"Desserts, Beverages, Juices",3.7,Good,36
1,"French, Continental, North Indian",3.5,Good,328
1,"Cafe, Continental",3.8,Good,199
1,"Pizza, Italian",3.6,Good,97
1,Italian,3.6,Good,275
1,"Bakery, French",4.1,Very Good,791
1,Desserts,4.2,Very Good,656
1,"Chinese, Thai, Malaysian, Vietnamese, Korean, Indonesian, Asian",3.8,Good,189
1,"North Indian, Seafood, South Indian, Italian",3.8,Good,192
1,Continental,3.9,Good,535
1,Cafe,3.1,Average,875
1,"Continental, North Indian, Finger Food",3.4,Average,228
1,North Indian,3.7,Good,124
1,Cafe,3.5,Good,298
1,"North Indian, French, Continental",3.8,Good,456
1,"Goan, Mangalorean, Continental, French",3.5,Good,225
1,Cafe,3.8,Good,495
1,Desserts,4.2,Very Good,163
1,"North Indian, Asian",4.5,Excellent,1099
1,"North Indian, Continental, Finger Food",3.6,Good,507
1,"Continental, North Indian, Mughlai, Burmese",4.3,Very Good,375
1,"European, Desserts",4.8,Excellent,2510
1,Modern Indian,4.3,Very Good,868
1,"North Indian, North Eastern, Continental",4.2,Very Good,306
1,"Finger Food, Italian, Spanish, Greek",4.1,Very Good,1143
1,"Continental, North Indian, Mughlai, Burmese",4.3,Very Good,1531
1,"Charcoal Grill, Italian, North Indian, European, Indonesian, Thai",4.4,Very Good,635
1,"Cafe, Italian, Continental",4.2,Very Good,583
1,"European, Asian, Mediterranean, Modern Indian, Desserts, Finger Food",4.1,Very Good,140
1,"Italian, German, Continental",4,Very Good,1583
1,"Mexican, American, Tex-Mex",4.5,Excellent,1439
1,"North Indian, Mughlai",4.5,Excellent,2847
1,"North Indian, Chinese, Continental",4.2,Very Good,487
1,"Continental, North Indian, Italian",4.2,Very Good,1531
1,"Italian, Continental, Cafe",4.1,Very Good,997
1,"North Indian, Mediterranean, Chinese",3.6,Good,1566
1,Finger Food,4.1,Very Good,377
1,North Indian,4.4,Very Good,208
1,"North Indian, Chinese",3.3,Average,65
1,"North Indian, Continental, Chinese",3.2,Average,51
1,"European, North Indian, Continental, Italian",3.7,Good,81
1,"Fast Food, North Indian",3.3,Average,89
1,Chinese,3.4,Average,117
1,"North Indian, Chinese, South Indian, Chinese",4,Very Good,370
1,"Continental, North Indian, European",3.7,Good,116
1,"North Indian, Chinese",3.6,Good,119
1,"North Indian, South Indian, Chinese",3.1,Average,26
1,Fast Food,3.2,Average,125
1,Street Food,3.5,Good,112
1,"North Indian, Chinese",3.3,Average,20
1,"North Indian, Chinese, South Indian, Chinese",3.4,Average,102
1,"Cafe, Italian, Mexican, Chinese, North Indian",3.3,Average,19
1,"North Indian, South Indian, Chinese",3.4,Average,13
1,"South Indian, North Indian, Chinese",3.7,Good,92
1,"Cafe, Fast Food, North Indian",3.6,Good,95
1,"North Indian, Continental",3.4,Average,62
1,Pizza,3.5,Good,66
1,"North Indian, South Indian, Chinese",3.5,Good,67
1,"North Indian, Chinese",4.4,Very Good,494
1,"Cafe, Continental",4.6,Excellent,1408
1,"Chinese, North Indian, Italian, Mexican",3.8,Good,201
1,"Chinese, Thai, Asian",3.9,Good,226
1,South Indian,4.1,Very Good,70
1,"North Indian, Chinese, Thai, Mexican, Italian",3.9,Good,191
1,Chinese,4.2,Very Good,197
1,South Indian,4,Very Good,279
1,"Cafe, Continental",4,Very Good,223
1,"Lebanese, Italian",4.3,Very Good,479
1,"Italian, North Indian, Desserts, Continental",4.1,Very Good,164
1,"Chinese, Thai, Asian",3.7,Good,209
1,"Italian, Mexican, Mediterranean",4.2,Very Good,319
1,Gujarati,3.9,Good,153
1,"Cafe, Desserts",3.9,Good,28
1,"North Indian, Italian",4.1,Very Good,221
1,Pizza,4.1,Very Good,216
1,"Italian, Continental, Chinese, Mexican",4.1,Very Good,204
1,Modern Indian,3.4,Average,47
1,"Ice Cream, Desserts",3.6,Good,87
1,"Italian, Lebanese, Mexican",3.6,Good,66
1,"North Indian, Italian, Mexican, Asian",3.8,Good,87
1,South Indian,4.5,Excellent,344
1,"North Indian, Chinese",3.8,Good,130
1,"Cafe, Mexican, Italian, Fast Food",3.8,Good,71
1,"Cafe, Fast Food",3.9,Good,145
1,"Mughlai, North Indian",4.3,Very Good,332
1,Italian,4.1,Very Good,202
1,"North Indian, Continental, Italian, Asian",4,Very Good,93
1,"Italian, Mexican, Continental",4.4,Very Good,276
1,"Thai, Chinese, Asian",3.8,Good,107
1,Gujarati,4,Very Good,191
1,"Continental, Chinese, Mexican, North Indian",3.8,Good,149
1,North Indian,3.5,Good,82
1,"Mediterranean, Italian",4.6,Excellent,321
1,"North Indian, Thai, Italian, Chinese, Mexican",3.5,Good,96
1,Fast Food,3.9,Good,50
1,"North Indian, Mughlai",3.9,Good,243
1,Cafe,4.3,Very Good,92
1,Cafe,4.2,Very Good,132
1,"Pizza, Italian",4.1,Very Good,269
1,"North Indian, Mughlai, Mexican, Thai",4.1,Very Good,395
1,Cafe,3.4,Average,59
1,"Pizza, Chinese",3.7,Good,149
1,"Chinese, North Indian",3.2,Average,60
1,Beverages,3.7,Good,96
1,South Indian,3.6,Good,125
1,North Indian,3.7,Good,68
1,Street Food,3.8,Good,78
1,South Indian,3.5,Good,48
1,Street Food,4.1,Very Good,158
1,North Indian,3.3,Average,96
1,"North Indian, Cafe",3.4,Average,85
1,Chinese,3.5,Good,172
1,"North Indian, Fast Food",3.4,Average,96
1,"North Indian, Mughlai",3.6,Good,63
1,"Cafe, North Indian, Continental",3.3,Average,34
1,"North Indian, Mughlai",3.3,Average,67
1,"Japanese, American, North Indian, Fast Food",3.5,Good,83
1,"Cafe, North Indian, Chinese",3.2,Average,26
1,"Chinese, North Indian",3.5,Good,109
1,"Chinese, North Indian",3.5,Good,57
1,"Pizza, Fast Food",4.6,Excellent,289
1,"Pizza, Fast Food",4.3,Very Good,230
1,"South Indian, North Indian",4.2,Very Good,270
1,"Chinese, Thai, Burmese, Vietnamese, Tibetan, Japanese",4.4,Very Good,73
1,"Continental, North Indian",4.1,Very Good,125
1,"North Indian, Biryani",3.7,Good,240
1,"North Indian, Chinese, Mediterranean",4.9,Excellent,345
1,"Cafe, Fast Food, American",3.8,Good,27
1,Fast Food,3.8,Good,175
1,"Andhra, North Indian, Chinese, Seafood, Biryani",3.6,Good,154
1,"Andhra, North Indian, Chinese",3.5,Good,124
1,"Mughlai, Chinese, Cafe, BBQ, Cajun",3.6,Good,84
1,Fast Food,3.7,Good,57
1,"South Indian, Chinese, Continental, Italian, North Indian",4.1,Very Good,75
1,"Biryani, Andhra",4,Very Good,169
1,"Continental, Seafood, Chinese, North Indian, Biryani",3.6,Good,193
1,"Cafe, North Indian, Chinese",3.7,Good,85
1,"Burger, Pizza, Biryani",4.3,Very Good,172
1,"American, North Indian, Thai, Continental",3.8,Good,74
1,Italian,4.4,Very Good,316
94,"Cafe, Coffee and Tea, Western",4.2,Very Good,22
94,"Cafe, Desserts, Beverages",3.7,Good,783
94,"Peranakan, Indonesian",4,Very Good,1159
94,"Sunda, Indonesian",4.9,Excellent,1662
94,"Cafe, Italian, Coffee and Tea, Western, Indonesian",4.6,Excellent,1476
94,Korean,3.9,Good,137
94,"Desserts, Bakery, Western",4.6,Excellent,903
94,"Italian, Continental",4.1,Very Good,1498
94,"Asian, Indonesian, Western",4.6,Excellent,873
94,"Western, Asian, Cafe",4.2,Very Good,259
94,"Japanese, Sushi, Ramen",4.4,Very Good,841
94,"Sushi, Japanese",4.9,Excellent,605
94,"Cafe, Western",4.3,Very Good,458
94,Japanese,4.2,Very Good,395
94,Burger,4.4,Very Good,410
94,"Sunda, Indonesian",4.9,Excellent,1640
94,"Seafood, Western",3.4,Average,152
94,"Seafood, Western",4,Very Good,331
94,"French, Western",4.3,Very Good,243
94,Indonesian,3.7,Good,155
94,"Sunda, Indonesian",4.9,Excellent,2212
148,Thai,4.3,Very Good,133
148,"Ice Cream, Desserts",4.7,Excellent,617
148,Desserts,4.9,Excellent,754
148,American,4.1,Very Good,431
148,"Seafood, Kiwi",4.8,Excellent,598
